-12.942,-18.711,40.303,-77.500,-99.700,108.900
-10.355,-19.120,39.769,-74.900,-100.100,108.400
-8.677,-19.537,40.987,-73.200,-100.500,109.600
-6.806,-19.564,42.406,-71.300,-100.500,111.000
-3.920,-19.678,41.558,-68.400,-100.600,110.200
-2.430,-19.589,41.235,-66.900,-100.500,109.900
-0.573,-17.649,42.431,-65.000,-98.500,111.100
1.012,-16.574,41.688,-63.400,-97.400,110.400
1.188,-15.210,42.905,-63.200,-96.000,111.600
-3.241,-16.332,40.291,-67.700,-97.200,109.000
-10.685,-16.771,41.187,-75.200,-97.700,109.800
-19.175,-17.953,37.997,-83.800,-99.000,106.600
-25.427,-15.629,36.396,-90.100,-96.700,105.000
-30.867,-13.790,33.252,-95.600,-94.900,101.900
-35.506,-13.138,30.316,-100.300,-94.300,99.000
-39.856,-12.594,28.302,-104.700,-93.800,97.000
-42.491,-13.227,24.332,-107.400,-94.500,93.100
-43.751,-13.981,21.787,-108.700,-95.300,90.600
-43.820,-15.438,19.851,-108.800,-96.800,88.700
-45.345,-17.052,14.649,-110.400,-98.500,83.600
-47.173,-18.470,9.858,-112.300,-100.000,78.900
-48.110,-14.543,11.165,-113.200,-96.000,80.200
-47.052,-11.514,12.154,-112.100,-92.900,81.200
-44.776,-7.965,20.204,-109.700,-89.200,89.100
-46.445,-11.302,21.276,-111.400,-92.600,90.100
-47.776,-9.853,13.890,-112.800,-91.200,82.900
-48.497,-9.878,6.101,-113.600,-91.300,75.300
-49.179,-11.941,6.639,-114.300,-93.400,75.800
-47.771,-15.102,7.269,-112.900,-96.600,76.400
-48.435,-15.762,4.614,-113.600,-97.300,73.800
-47.749,-14.191,4.080,-112.900,-95.700,73.300
-48.052,-13.897,4.491,-113.200,-95.400,73.700
-46.551,-14.491,3.559,-111.700,-96.000,72.800
-47.626,-14.962,2.240,-112.800,-96.500,71.500
-48.243,-15.770,5.330,-113.400,-97.300,74.500
-47.933,-14.671,2.958,-113.100,-96.200,72.200
-48.052,-14.589,5.010,-113.200,-96.100,74.200
-48.256,-14.593,5.628,-113.400,-96.100,74.800
-48.672,-12.628,6.024,-113.800,-94.100,75.200
-49.177,-11.840,6.330,-114.300,-93.300,75.500
-49.186,-11.551,7.046,-114.300,-93.000,76.200
-48.827,-9.114,8.969,-113.900,-90.500,78.100
-49.038,-7.540,8.957,-114.100,-88.900,78.100
-49.049,-6.857,9.464,-114.100,-88.200,78.600
-49.074,-5.791,11.302,-114.100,-87.100,80.400
-49.313,-5.331,15.198,-114.300,-86.600,84.200
-48.732,-4.260,15.798,-113.700,-85.500,84.800
-48.554,-2.894,16.810,-113.500,-84.100,85.800
-47.255,-2.797,15.668,-112.200,-84.000,84.700
-47.872,-3.010,18.138,-112.800,-84.200,87.100
-47.583,-3.119,19.162,-112.500,-84.300,88.100
-47.301,-2.145,19.971,-112.200,-83.300,88.900
-46.795,-1.942,18.734,-111.700,-83.100,87.700
-46.906,-1.854,19.965,-111.800,-83.000,88.900
-47.016,-0.774,20.162,-111.900,-81.900,89.100
-47.098,-1.945,19.352,-112.000,-83.100,88.300
-47.477,-3.410,18.651,-112.400,-84.600,87.600
-48.445,-1.797,14.748,-113.400,-83.000,83.800
-48.681,-0.344,17.507,-113.600,-81.500,86.500
-48.087,1.333,16.152,-113.000,-79.800,85.200
-48.084,-0.248,17.192,-113.000,-81.400,86.200
-48.319,2.095,19.123,-113.200,-79.000,88.100
-48.033,3.865,18.796,-112.900,-77.200,87.800
-48.231,5.648,17.244,-113.100,-75.400,86.300
-48.337,6.930,16.823,-113.200,-74.100,85.900
-47.863,7.896,18.348,-112.700,-73.100,87.400
-48.652,8.302,17.532,-113.500,-72.700,86.600
-47.577,9.863,17.918,-112.400,-71.100,87.000
-48.460,11.166,15.760,-113.300,-69.800,84.900
-48.281,12.037,17.085,-113.100,-68.900,86.200
-47.989,12.228,17.490,-112.800,-68.700,86.600
-48.387,13.814,16.249,-113.200,-67.100,85.400
-46.296,14.003,15.201,-111.100,-66.900,84.400
-47.877,16.694,12.218,-112.700,-64.200,81.500
-47.349,17.511,8.102,-112.200,-63.400,77.500
-48.734,17.030,8.222,-113.600,-63.900,77.600
-48.234,17.130,7.601,-113.100,-63.800,77.000
-47.618,21.005,2.021,-112.500,-59.900,71.600
-48.226,20.701,3.671,-113.100,-60.200,73.200
-48.016,20.314,2.749,-112.900,-60.600,72.300
-48.097,19.737,1.319,-113.000,-61.200,70.900
-47.991,20.138,0.288,-112.900,-60.800,69.900
-47.674,21.243,-2.802,-112.600,-59.700,66.900
-48.060,20.662,-3.409,-113.000,-60.300,66.300
-47.936,21.079,-6.389,-112.900,-59.900,63.400
-49.887,15.581,-5.090,-114.900,-65.500,64.600
-49.667,14.115,-6.207,-114.700,-67.000,63.500
-49.876,15.196,-6.010,-114.900,-65.900,63.700
-49.203,16.853,-5.108,-114.200,-64.200,64.600
-49.283,16.377,-6.744,-114.300,-64.700,63.000
-49.782,15.982,-6.120,-114.800,-65.100,63.600
-49.851,14.624,-8.159,-114.900,-66.500,61.600
-49.629,12.467,-8.860,-114.700,-68.700,60.900
-50.415,11.489,-8.741,-115.500,-69.700,61.000
-50.318,10.893,-8.018,-115.400,-70.300,61.700
-49.678,8.652,-10.877,-114.800,-72.600,58.900
-49.453,7.883,-13.027,-114.600,-73.400,56.800
-48.531,7.308,-15.697,-113.700,-74.000,54.200
-48.524,6.028,-15.378,-113.700,-75.300,54.500
-49.196,3.777,-15.762,-114.400,-77.600,54.100
-48.573,3.203,-18.225,-113.800,-78.200,51.700
-48.481,1.612,-16.057,-113.700,-79.800,53.800
-48.474,0.925,-16.257,-113.700,-80.500,53.600
-48.075,1.221,-16.776,-113.300,-80.200,53.100
-47.923,-0.019,-21.280,-113.200,-81.500,48.700
-46.935,-1.020,-20.050,-112.200,-82.500,49.900
-47.303,-4.752,-19.910,-112.600,-86.300,50.000
-47.008,-5.153,-19.294,-112.300,-86.700,50.600
-45.951,-7.180,-24.518,-111.300,-88.800,45.500
-46.763,-14.517,-16.135,-112.100,-96.200,53.600
-47.166,-16.500,-13.754,-112.500,-98.200,55.900
-48.199,-15.242,-10.473,-113.500,-96.900,59.100
-48.302,-15.344,-9.958,-113.600,-97.000,59.600
-48.805,-15.049,-9.443,-114.100,-96.700,60.100
-48.203,-16.632,-8.819,-113.500,-98.300,60.700
-47.209,-18.122,-7.789,-112.500,-99.800,61.700
-46.805,-18.020,-8.615,-112.100,-99.700,60.900
-47.118,-17.339,-7.592,-112.400,-99.000,61.900
-47.038,-16.466,-6.267,-112.300,-98.100,63.200
-46.954,-18.461,-2.967,-112.200,-100.100,66.400
-45.751,-19.548,-3.380,-111.000,-101.200,66.000
-44.828,-24.180,-2.629,-110.100,-105.900,66.700
-41.138,-27.260,-2.124,-106.400,-109.000,67.200
-37.840,-32.709,-0.056,-103.100,-114.500,69.200
-33.143,-36.574,-0.580,-98.400,-118.400,68.700
-28.169,-40.660,1.357,-93.400,-122.500,70.600
-21.008,-43.471,1.621,-86.200,-125.300,70.900
-14.472,-45.711,4.655,-79.600,-127.500,73.900
-9.103,-46.831,4.203,-74.200,-128.600,73.500
-6.222,-46.949,3.766,-71.300,-128.700,73.100
-0.571,-48.085,4.952,-65.600,-129.800,74.300
2.297,-46.631,4.603,-62.700,-128.300,74.000
14.119,-44.729,0.882,-50.800,-126.300,70.500
16.554,-44.005,-5.611,-48.400,-125.600,64.200
18.537,-42.834,-6.564,-46.400,-124.400,63.300
18.529,-42.049,-6.366,-46.400,-123.600,63.500
21.499,-40.494,-7.127,-43.400,-122.000,62.800
18.535,-42.341,-6.774,-46.400,-123.900,63.100
19.713,-41.569,-6.177,-45.200,-123.100,63.700
16.461,-44.097,-6.225,-48.500,-125.700,63.600
16.550,-43.315,-5.823,-48.400,-124.900,64.000
16.737,-44.416,-3.660,-48.200,-126.000,66.100
19.392,-43.172,-2.261,-45.500,-124.700,67.500
18.024,-43.340,-4.298,-46.900,-124.900,65.500
16.135,-44.022,-3.248,-48.800,-125.600,66.500
16.909,-44.146,-0.997,-48.000,-125.700,68.700
16.278,-43.184,1.975,-48.600,-124.700,71.600
17.359,-42.706,2.576,-47.500,-124.200,72.200
18.016,-42.746,6.673,-46.800,-124.200,76.200
18.862,-41.410,10.449,-45.900,-122.800,79.900
19.424,-40.653,13.309,-45.300,-122.000,82.700
18.004,-40.076,16.190,-46.700,-121.400,85.500
17.176,-38.517,18.543,-47.500,-119.800,87.800
15.367,-38.327,20.919,-49.300,-119.600,90.100
15.189,-39.396,19.699,-49.500,-120.700,88.900
12.576,-38.713,22.796,-52.100,-120.000,91.900
12.184,-39.300,22.805,-52.500,-120.600,91.900
10.018,-40.059,21.704,-54.700,-121.400,90.800
9.318,-40.356,22.534,-55.400,-121.700,91.600
10.802,-40.173,22.826,-53.900,-121.500,91.900
10.884,-38.507,23.220,-53.800,-119.800,92.300
8.986,-37.910,24.157,-55.700,-119.200,93.200
8.297,-39.187,24.688,-56.400,-120.500,93.700
6.826,-40.248,23.788,-57.900,-121.600,92.800
6.118,-39.859,24.920,-58.600,-121.200,93.900
4.220,-40.055,26.581,-60.500,-121.400,95.500
2.843,-39.835,25.157,-61.900,-121.200,94.100
1.358,-40.909,25.796,-63.400,-122.300,94.700
2.734,-39.249,25.665,-62.000,-120.600,94.600
3.818,-39.957,27.097,-60.900,-121.300,96.000
1.945,-39.931,25.782,-62.800,-121.300,94.700
-0.346,-38.437,25.585,-65.100,-119.800,94.500
-2.846,-39.030,28.282,-67.600,-120.400,97.100
-5.128,-38.715,28.096,-69.900,-120.100,96.900
-6.692,-39.473,26.272,-71.500,-120.900,95.100
-9.448,-41.115,25.492,-74.300,-122.600,94.300
-11.319,-41.483,24.385,-76.200,-123.000,93.200
-13.285,-41.451,22.455,-78.200,-123.000,91.300
-13.687,-42.145,23.594,-78.600,-123.700,92.400
-13.386,-42.145,23.283,-78.300,-123.700,92.100
-15.959,-41.822,22.382,-80.900,-123.400,91.200
-16.639,-41.506,20.539,-81.600,-123.100,89.400
-16.852,-41.122,21.769,-81.800,-122.700,90.600
-17.408,-41.973,18.396,-82.400,-123.600,87.300
-18.862,-43.316,15.960,-83.900,-125.000,84.900
-20.466,-41.537,16.268,-85.500,-123.200,85.200
-22.941,-41.315,15.572,-88.000,-123.000,84.500
-23.801,-42.268,12.921,-88.900,-124.000,81.900
-24.565,-42.135,9.645,-89.700,-123.900,78.700
-26.768,-41.048,10.990,-91.900,-122.800,80.000
-26.052,-42.618,9.971,-91.200,-124.400,79.000
-25.140,-40.825,6.356,-90.300,-122.600,75.500
-25.622,-42.987,6.790,-90.800,-124.800,75.900
-26.186,-42.161,2.685,-91.400,-124.000,71.900
-26.586,-42.656,3.514,-91.800,-124.500,72.700
-26.158,-42.235,-0.187,-91.400,-124.100,69.100
-26.748,-41.631,-1.315,-92.000,-123.500,68.000
-27.241,-41.526,-1.619,-92.500,-123.400,67.700
-25.619,-42.893,-4.187,-90.900,-124.800,65.200
-25.512,-42.292,-5.629,-90.800,-124.200,63.800
-24.903,-43.076,-6.449,-90.200,-125.000,63.000
-24.688,-42.568,-8.610,-90.000,-124.500,60.900
-24.679,-43.055,-9.119,-90.000,-125.000,60.400
-23.968,-43.738,-10.350,-89.300,-125.700,59.200
-21.371,-44.237,-11.910,-86.700,-126.200,57.700
-20.962,-44.922,-12.626,-86.300,-126.900,57.000
-19.368,-45.027,-13.256,-84.700,-127.000,56.400
-19.671,-45.128,-12.636,-85.000,-127.100,57.000
-17.679,-45.236,-13.373,-83.000,-127.200,56.300
-17.065,-44.729,-15.845,-82.400,-126.700,53.900
-15.276,-45.729,-15.443,-80.600,-127.700,54.300
-14.184,-45.540,-15.661,-79.500,-127.500,54.100
-15.393,-44.954,-14.115,-80.700,-126.900,55.600
-14.279,-45.634,-16.069,-79.600,-127.600,53.700
-14.686,-45.541,-15.040,-80.000,-127.500,54.700
-14.480,-44.447,-16.796,-79.800,-126.400,53.000
-13.694,-44.658,-15.776,-79.000,-126.600,54.000
-10.907,-45.166,-16.414,-76.200,-127.100,53.400
-9.713,-45.667,-16.421,-75.000,-127.600,53.400
-8.815,-46.561,-16.217,-74.100,-128.500,53.600
-8.421,-46.072,-16.327,-73.700,-128.000,53.500
-9.905,-44.868,-17.760,-75.200,-126.800,52.100
-10.607,-45.859,-16.103,-75.900,-127.800,53.700
-9.912,-45.073,-16.835,-75.200,-127.000,53.000
-9.631,-45.090,-15.093,-74.900,-127.000,54.700
-11.214,-46.558,-14.244,-76.500,-128.500,55.500
-12.899,-45.752,-15.056,-78.200,-127.700,54.700
-9.023,-45.776,-15.811,-74.300,-127.700,54.000
-4.457,-45.710,-16.369,-69.700,-127.600,53.500
-5.047,-45.998,-16.566,-70.300,-127.900,53.300
-5.133,-46.183,-17.897,-70.400,-128.100,52.000
-1.248,-46.298,-19.575,-66.500,-128.200,50.400
1.233,-45.425,-20.530,-64.000,-127.300,49.500
3.603,-44.662,-20.047,-61.600,-126.500,50.000
4.669,-44.892,-17.183,-60.500,-126.700,52.800
6.855,-44.906,-17.614,-58.300,-126.700,52.400
6.746,-44.419,-17.002,-58.400,-126.200,53.000
8.031,-45.226,-15.776,-57.100,-127.000,54.200
10.011,-45.245,-15.385,-55.100,-127.000,54.600
10.883,-44.874,-13.550,-54.200,-126.600,56.400
13.156,-44.306,-13.167,-51.900,-126.000,56.800
14.637,-43.235,-13.396,-50.400,-124.900,56.600
15.701,-44.160,-9.705,-49.300,-125.800,60.200
17.572,-43.692,-8.701,-47.400,-125.300,61.200
18.832,-43.234,-5.948,-46.100,-124.800,63.900
19.195,-41.982,-3.398,-45.700,-123.500,66.400
20.640,-41.538,0.790,-44.200,-123.000,70.500
21.495,-40.886,4.161,-43.300,-122.300,73.800
23.433,-40.053,8.341,-41.300,-121.400,77.900
23.768,-36.945,12.310,-40.900,-118.200,81.800
23.651,-36.762,14.054,-41.000,-118.000,83.500
24.013,-35.213,16.396,-40.600,-116.400,85.800
26.571,-33.174,16.866,-38.000,-114.300,86.300
20.663,-33.871,23.495,-43.900,-115.000,92.700
21.470,-34.855,22.880,-43.100,-116.000,92.100
19.139,-31.614,25.336,-45.400,-112.700,94.500
16.082,-28.002,30.975,-48.400,-109.000,100.000
16.432,-24.287,32.785,-48.000,-105.200,101.800
13.771,-19.094,37.073,-50.600,-99.900,106.000
14.714,-12.711,36.699,-49.600,-93.400,105.700
12.945,-9.308,42.636,-51.300,-89.900,111.500
12.956,-8.506,40.782,-51.300,-89.100,109.700
11.689,-2.033,43.404,-52.500,-82.500,112.300
12.190,-1.636,42.472,-52.000,-82.100,111.400
9.606,-1.917,43.320,-54.600,-82.400,112.200
9.220,-3.093,43.232,-55.000,-83.600,112.100
11.204,-2.316,42.487,-53.000,-82.800,111.400
10.884,0.933,42.051,-53.300,-79.500,111.000
13.919,5.921,41.977,-50.200,-74.400,111.000
14.998,10.653,39.155,-49.100,-69.600,108.300
17.055,14.078,38.899,-47.000,-66.100,108.100
15.551,14.075,40.658,-48.500,-66.100,109.800
15.860,16.756,37.143,-48.200,-63.400,106.400
15.746,19.713,36.194,-48.300,-60.400,105.500
16.616,24.734,34.295,-47.400,-55.300,103.700
16.221,26.719,32.332,-47.800,-53.300,101.800
16.399,26.104,35.105,-47.600,-53.900,104.500
16.415,27.406,32.221,-47.600,-52.600,101.700
17.612,27.799,31.180,-46.400,-52.200,100.700
18.091,29.462,31.571,-45.900,-50.500,101.100
17.103,30.563,30.134,-46.900,-49.400,99.700
17.714,32.454,26.829,-46.300,-47.500,96.500
17.708,35.220,25.060,-46.300,-44.700,94.800
18.689,37.479,24.313,-45.300,-42.400,94.100
19.882,39.452,22.232,-44.100,-40.400,92.100
19.514,39.778,18.950,-44.500,-40.100,88.900
18.447,41.789,14.634,-45.600,-38.100,84.700
19.050,44.366,11.527,-45.000,-35.500,81.700
18.487,45.092,7.525,-45.600,-34.800,77.800
18.599,45.797,5.466,-45.500,-34.100,75.800
19.036,46.523,0.634,-45.100,-33.400,71.100
19.381,46.564,-4.499,-44.800,-33.400,66.100
20.008,46.192,-7.579,-44.200,-33.800,63.100
19.372,45.756,-13.416,-44.900,-34.300,57.400
17.852,43.651,-18.717,-46.500,-36.500,52.200
16.649,41.860,-26.485,-47.800,-38.400,44.600
16.215,39.050,-30.662,-48.300,-41.300,40.500
14.296,36.056,-34.925,-50.300,-44.400,36.300
14.759,33.143,-39.520,-49.900,-47.400,31.800
15.413,29.925,-42.985,-49.300,-50.700,28.400
13.968,26.709,-44.789,-50.800,-54.000,26.600
13.801,24.363,-46.100,-51.000,-56.400,25.300
13.169,19.871,-48.824,-51.700,-61.000,22.600
11.984,18.401,-48.184,-52.900,-62.500,23.200
13.012,16.347,-50.227,-51.900,-64.600,21.200
12.646,14.596,-51.952,-52.300,-66.400,19.500
12.352,11.632,-49.768,-52.600,-69.400,21.600
13.571,10.065,-51.510,-51.400,-71.000,19.900
14.277,7.298,-50.363,-50.700,-73.800,21.000
12.095,7.513,-50.549,-52.900,-73.600,20.800
13.307,5.643,-51.263,-51.700,-75.500,20.100
12.650,2.812,-52.872,-52.400,-78.400,18.500
12.273,-0.533,-52.018,-52.800,-81.800,19.300
14.962,-2.624,-51.410,-50.100,-83.900,19.900
16.004,-11.198,-49.394,-49.100,-92.600,21.800
16.714,-18.219,-44.927,-48.400,-99.700,26.100
18.106,-23.474,-40.791,-47.000,-105.000,30.100
18.312,-29.012,-36.845,-46.800,-110.600,33.900
18.994,-33.979,-31.268,-46.100,-115.600,39.300
20.134,-37.796,-22.628,-44.900,-119.400,47.700
22.334,-39.373,-12.582,-42.600,-120.900,57.500
23.171,-39.927,-6.122,-41.700,-121.400,63.800
23.211,-40.180,0.445,-41.600,-121.600,70.200
22.266,-39.527,5.475,-42.500,-120.900,75.100
22.318,-39.373,10.295,-42.400,-120.700,79.800
22.447,-36.270,15.087,-42.200,-117.500,84.500
22.694,-34.338,18.760,-41.900,-115.500,88.100
21.460,-33.676,22.870,-43.100,-114.800,92.100
20.711,-31.146,26.547,-43.800,-112.200,95.700
20.591,-30.570,28.287,-43.900,-111.600,97.400
18.958,-27.530,30.533,-45.500,-108.500,99.600
16.937,-23.886,31.443,-47.500,-104.800,100.500
14.715,-23.806,35.670,-49.700,-104.700,104.600
14.537,-23.390,33.103,-49.900,-104.300,102.100
13.653,-24.760,33.329,-50.800,-105.700,102.300
11.454,-24.461,34.887,-53.000,-105.400,103.800
13.129,-23.297,35.065,-51.300,-104.200,104.000
11.631,-23.096,36.001,-52.800,-104.000,104.900
10.322,-22.312,37.443,-54.100,-103.200,106.300
10.208,-20.642,37.634,-54.200,-101.500,106.500
9.702,-19.261,37.422,-54.700,-100.100,106.300
10.388,-18.680,37.820,-54.000,-99.500,106.700
9.085,-19.573,40.098,-55.300,-100.400,108.900
7.199,-18.470,39.285,-57.200,-99.300,108.100
5.892,-17.387,40.212,-58.500,-98.200,109.000
6.887,-18.481,40.827,-57.500,-99.300,109.600
7.172,-16.812,40.707,-57.200,-97.600,109.500
7.566,-15.531,39.974,-56.800,-96.300,108.800
7.325,-13.688,42.934,-57.000,-94.400,111.700
6.976,-8.881,44.228,-57.300,-89.500,113.000
7.182,-6.203,41.125,-57.100,-86.800,110.000
7.136,-2.780,43.044,-57.100,-83.300,111.900
5.608,1.156,43.947,-58.600,-79.300,112.800
7.487,4.006,42.057,-56.700,-76.400,111.000
7.364,5.372,43.379,-56.800,-75.000,112.300
6.659,6.456,43.684,-57.500,-73.900,112.600
6.741,9.113,43.147,-57.400,-71.200,112.100
6.245,8.819,43.462,-57.900,-71.500,112.400
5.978,5.286,43.188,-58.200,-75.100,112.100
3.106,3.234,44.568,-61.100,-77.200,113.400
3.884,5.392,44.336,-60.300,-75.000,113.200
4.441,11.193,43.356,-59.700,-69.100,112.300
3.540,12.975,42.733,-60.600,-67.300,111.700
4.520,13.946,43.125,-59.600,-66.300,112.100
5.498,19.667,39.679,-58.600,-60.500,108.800
5.574,24.792,37.786,-58.500,-55.300,107.000
6.260,29.730,34.350,-57.800,-50.300,103.700
4.871,33.701,30.943,-59.200,-46.300,100.400
3.084,38.465,27.020,-61.000,-41.500,96.600
2.196,42.437,23.095,-61.900,-37.500,92.800
4.305,45.116,18.024,-59.800,-34.800,87.900
2.819,45.922,17.108,-61.300,-34.000,87.000
2.452,46.844,13.102,-61.700,-33.100,83.100
1.890,47.869,8.687,-62.300,-32.100,78.800
2.702,48.473,6.212,-61.500,-31.500,76.400
1.515,49.673,4.879,-62.700,-30.300,75.100
0.323,48.988,5.615,-63.900,-31.000,75.800
-0.488,48.088,8.298,-64.700,-31.900,78.400
-0.012,47.076,11.277,-64.200,-32.900,81.300
0.484,48.755,9.821,-63.700,-31.200,79.900
1.292,48.861,8.171,-62.900,-31.100,78.300
2.506,49.962,4.662,-61.700,-30.000,74.900
3.628,49.585,1.679,-60.600,-30.400,72.000
5.226,49.377,-9.926,-59.100,-30.700,60.700
7.156,48.314,-13.833,-57.200,-31.800,56.900
9.309,45.688,-19.063,-55.100,-34.500,51.800
10.584,42.885,-25.718,-53.900,-37.400,45.300
12.818,40.242,-28.999,-51.700,-40.100,42.100
12.783,37.233,-33.280,-51.800,-43.200,37.900
11.552,35.910,-38.283,-53.100,-44.600,33.000
11.312,31.906,-41.014,-53.400,-48.700,30.300
12.636,29.948,-43.061,-52.100,-50.700,28.300
12.101,24.859,-45.062,-52.700,-55.900,26.300
14.308,22.588,-45.781,-50.500,-58.200,25.600
14.765,18.779,-48.932,-50.100,-62.100,22.500
15.201,16.138,-50.759,-49.700,-64.800,20.700
15.277,7.198,-51.193,-49.700,-73.900,20.200
16.231,0.714,-52.170,-48.800,-80.500,19.200
15.351,-1.248,-51.734,-49.700,-82.500,19.600
12.991,-4.774,-50.859,-52.100,-86.100,20.400
10.538,-9.779,-49.354,-54.600,-91.200,21.800
7.847,-20.864,-49.024,-57.400,-102.500,22.000
8.217,-32.673,-35.996,-57.000,-114.400,34.600
9.301,-37.143,-31.351,-55.900,-118.900,39.100
10.276,-40.235,-26.921,-54.900,-122.000,43.400
